v8-version,9,7,106,5,0
v8-platform,linux,linux
shared-library,/home/raf/.deno/bin/deno,0x556367011000,0x55636a902000,0
shared-library,/usr/lib/libc-2.33.so,0x7f056c8e3000,0x7f056ca54000,0
shared-library,/usr/lib/libm-2.33.so,0x7f056caaf000,0x7f056cb58000,0
shared-library,/usr/lib/libpthread-2.33.so,0x7f056cbf3000,0x7f056cc09000,0
shared-library,/usr/lib/librt-2.33.so,0x7f056cc14000,0x7f056cc1b000,0
shared-library,/usr/lib/libgcc_s.so.1,0x7f056cc1f000,0x7f056cc34000,0
shared-library,/usr/lib/libdl-2.33.so,0x7f056cc3a000,0x7f056cc3e000,0
shared-library,/usr/lib/ld-2.33.so,0x7f056cc66000,0x7f056cc8b000,0
shared-library,[vdso],0x7fff397ee000,0x7fff397f0000,0
shared-library-end
profiler,begin,1000
tick,0x7f056c96c692,777,0,0x0,6
new,CodeRange,0xb7b00000000,0
tick,0x55636930fa90,1917,0,0x0,6
new,MemoryChunk,0xb7b08000000,262144
tick,0x556369003800,2799,0,0x0,6
tick,0x556368feefa0,3993,0,0x0,6
new,MemoryChunk,0xb7b08040000,262144
new,MemoryChunk,0xb7b08080000,262144
heap-capacity,507344
heap-available,1518652320
tick,0x7f056c9d289c,5142,0,0x0,6
new,MemoryChunk,0xb7b080c0000,262144
tick,0x556369190f3a,6099,0,0x0,6
tick,0x556368c753b6,7185,0,0x0,6
new,MemoryChunk,0xb7b08100000,262144
new,MemoryChunk,0xb7b08140000,262144
new,MemoryChunk,0xb7b08180000,180224
tick,0x556369191551,8278,0,0x0,6
new,MemoryChunk,0xb7b081c0000,262144
new,MemoryChunk,0xb7b08200000,262144
new,MemoryChunk,0xb7b08240000,159744
tick,0x7f056ca46576,9341,0,0x0,6
new,MemoryChunk,0xb7b08280000,262144
new,MemoryChunk,0xb7b00000000,262144
tick,0x556369190ebe,10371,0,0x0,6
tick,0x55636995b100,137308,0,0x0,0,0xb7b0849fa5a,0xb7b0849f939,0xb7b0849ea62,0xb7b0837fbea,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0xb7b0847efa0
code-creation,LazyCompile,10,137434,0xb7b084a1396,203,assertEquals https://deno.land/std@0.116.0/testing/asserts.ts:151:29,0xb7b0836fe10,~
code-source-info,0xb7b084a1396,81,5481,6233,C0O5511C4O5515C11O5550C12O5557C13O5582C16O5611C20O5611C25O5655C29O5655C37O5711C48O5814C50O5839C56O5839C63O5879C69O5897C77O5897C83O5925C91O5925C97O5879C103O5963C106O5976C113O5990C117O5963C123O6003C131O6004C137O6024C142O6060C150O6032C151O6097C154O6112C162O6116C165O6112C180O6153C184O6172C189O6197C197O6203C202O6197,,
code-creation,LazyCompile,10,137764,0xb7b084a15f6,30,equal https://deno.land/std@0.116.0/testing/asserts.ts:63:22,0xb7b0836fda8,~
code-source-info,0xb7b084a15f6,81,2159,5158,C0O2159C8O2185C12O2185C17O2185C19O2200C24O5149C29O5156,,
code-creation,LazyCompile,10,137814,0xb7b084a17ae,1604,compare https://deno.land/std@0.116.0/testing/asserts.ts:65:29,0xb7b084a159c,~
code-source-info,0xb7b084a17ae,81,2224,5148,C3O2241C9O2262C11O2294C14O2283C19O2317C22O2306C27O2358C30O2347C35O2378C38O2367C43O2399C48O2406C59O2420C63O2416C66O2430C67O2466C70O2455C75O2487C78O2476C83O2523C89O2523C95O2562C101O2562C107O2585C112O2596C118O2596C125O2612C130O2619C136O2619C143O2651C144O2663C145O2699C151O2699C157O2715C163O2715C167O2709C170O2725C171O2744C176O2755C182O2755C190O2779C191O2791C192O2810C204O2844C212O2886C218O2895C226O2901C233O2944C234O2957C235O3001C238O2990C243O3025C246O3014C251O3071C254O3060C259O3095C262O3084C267O3125C268O3138C269O3155C280O3161C285O3155C286O3255C289O3244C294O3279C297O3268C302O3325C305O3314C310O3349C313O3338C318O3379C319O3392C320O3409C331O3415C336O3409C337O3492C343O3501C349O3501C358O3508C363O3533C364O3545C365O3572C370O3583C378O3588C383O3583C390O3596C396O3608C401O3615C409O3620C414O3615C421O3628C425O3604C430O3655C431O3668C432O3695C438O3699C450O3723C456O3769C462O3780C466O3774C471O3808C472O3821C473O3881C478O3934C484O3934C518O3927C549O3927C577O3915C618O3921C732O3998C738O3998C772O3991C803O3991C831O3979C872O3985C986O4035C988O4045C995O4064C1000O4078C1007O4131C1014O4154C1021O4210C1026O3967C1105O3903C1179O4312C1180O4336C1183O4342C1184O4384C1196O4395C1203O4430C1208O4458C1214O4458C1219O4458C1228O4513C1233O4513C1239O4513C1246O4513C1329O4423C1360O4423C1363O4577C1368O4590C1372O4596C1379O4603C1383O4609C1388O4582C1395O4639C1404O4687C1406O4697C1413O4713C1420O4730C1427O4746C1432O4777C1441O4412C1518O4835C1524O4840C1530O4840C1536O4880C1539O4869C1544O4904C1547O4893C1552O4950C1555O4939C1560O4974C1563O4963C1568O5004C1569O5017C1570O5051C1576O5051C1582O5062C1588O5062C1594O5041C1599O5071C1600O5098C1601O5110C1602O5129C1603O5142,,
code-creation,LazyCompile,10,138070,0xb7b084a21f6,196,postValidation deno:runtime/js/40_testing.js:208:30,0xb7b0849e97c,~
code-source-info,0xb7b084a21f6,71,6345,7013,C0O6397C3O6406C9O6438C21O6550C27O6444C32O6438C33O6735C36O6735C41O6735C70O6718C98O6718C101O6773C107O6798C119O6892C125O6804C130O6798C131O6707C195O7012,,
code-creation,LazyCompile,10,138147,0xb7b084a23ce,23,get hasRunningChildren deno:runtime/js/40_testing.js:541:27,0xb7b08291448,~
code-source-info,0xb7b084a23ce,71,14481,14639,C0O14492C7O14532C17O14499C22O14633,,
code-creation,LazyCompile,10,138294,0xb7b084a247e,12, deno:runtime/js/40_testing.js:48:27,0xb7b0837facc,~
code-source-info,0xb7b084a247e,71,1583,1618,C0O1596C6O1596C11O1618,,
tick,0x556368b8fef7,138365,0,0x0,3,0x55636916ccf0,0x55636991414a,0xb7b0837fc2c,0x55636987f6c1
code-creation,LazyCompile,10,138405,0xb7b084a251e,51,setTimeout deno:ext/timers/01_timers.js:536:22,0xb7b08231fd4,~
code-source-info,0xb7b084a251e,41,15292,15422,C0O15292C18O15339C24O15357C27O15357C31O15378C45O15385C50O15418,,
code-creation,LazyCompile,10,138471,0xb7b084a2612,34,checkThis deno:ext/timers/01_timers.js:483:21,0xb7b08231f6c,~
code-source-info,0xb7b084a2612,41,13770,13919,C0O13786C8O13847C11O13843C16O13867C26O13873C31O13867C33O13918,,
code-creation,LazyCompile,10,138578,0xb7b084a27fa,227,setTimer deno:ext/timers/01_timers.js:489:20,0xb7b08231fa0,~
code-source-info,0xb7b084a27fa,41,13940,15269,C0O14204C2O14219C8O14257C12O14268C15O14294C25O14268C33O14335C38O14346C43O14364C47O14611C52O14611C56O14626C58O14638C60O14636C65O14659C70O14667C77O14684C87O14710C93O14750C97O14667C102O14813C106O14834C115O14859C119O14842C126O14931C133O14954C143O14954C157O14964C163O14980C169O14992C175O15014C184O15029C191O15134C198O15150C201O15163C209O15134C214O15223C217O15223C222O15262C226O15265,,
code-creation,LazyCompile,10,138744,0xb7b084a2a3e,137,schedule deno:ext/timers/01_timers.js:397:20,0xb7b08231ed0,~
code-source-info,0xb7b084a2a3e,41,10440,11221,C0O10459C3O10473C9O10459C13O10489C16O10509C20O10500C24O10489C28O10623C33O10636C44O10673C49O10681C54O10681C60O10708C62O10738C67O10746C72O10746C77O10777C82O10892C87O10919C92O10892C97O10939C98O10955C102O11100C110O11133C113O11158C117O11150C122O11171C125O11201C130O11171C136O11220,,
code-creation,LazyCompile,10,138839,0xb7b084a2bc2,33,assert deno:ext/timers/01_timers.js:38:18,0xb7b082318b8,~
code-source-info,0xb7b084a2bc2,41,787,886,C14O827C18O846C25O852C30O846C32O885,,
code-creation,LazyCompile,10,138936,0xb7b084a2c66,65,find deno:ext/timers/01_timers.js:109:9,0xb7b08231bbc,~
code-source-info,0xb7b084a2c66,41,2181,2445,C0O2206C2O2211C6O2235C10O2265C12O2270C16O2292C27O2281C33O2307C34O2313C39O2343C43O2348C44O2386C50O2397C54O2386C60O2224C63O2427C64O2439,,
code-creation,LazyCompile,10,139110,0xb7b084a2dc6,387,insert deno:ext/timers/01_timers.js:123:11,0xb7b08231bf0,~
code-source-info,0xb7b084a2dc6,41,2518,4282,C0O2543C2O2557C4O2566C9O2614C16O2631C21O2627C26O2625C30O2653C34O2701C45O2701C51O2756C53O2778C55O2816C57O2855C60O2899C62O2934C64O2939C68O2954C70O2971C73O2964C77O3035C81O3113C90O3120C96O3152C101O3152C107O3185C111O3214C116O3229C121O3218C132O3249C137O3238C143O3297C144O3306C148O3331C154O3340C158O3366C164O3376C168O3439C173O3443C184O3458C190O3499C197O3505C201O3526C206O3526C210O3565C215O3565C220O3559C225O3601C237O3634C239O3616C245O3601C253O3681C265O3714C267O3696C273O3681C279O3771C281O3776C285O3793C296O3787C302O3844C303O3852C308O3873C310O3903C313O3925C321O3942C325O3931C330O3999C334O4030C339O4062C342O4080C345O4112C350O4112C356O3010C362O4169C365O4187C369O4180C373O4234C375O4239C380O4249C384O4265C386O4276,,
code-creation,LazyCompile,10,139240,0xb7b084a30ba,23,RBNode deno:ext/timers/01_timers.js:67:16,0xb7b082319f0,~
code-source-info,0xb7b084a30ba,41,1411,1521,C0O1426C2O1436C6O1450C7O1460C11O1474C12O1485C16O1499C17O1508C22O1520,,
code-creation,LazyCompile,10,139335,0xb7b084a3176,23,setOrClearGlobalTimeout deno:ext/timers/01_timers.js:389:35,0xb7b08231e9c,~
code-source-info,0xb7b084a3176,41,10299,10419,C0O10316C5O10341C8O10341C13O10382C16O10382C22O10418,,
tick,0x556368b9bc15,139393,0,0x0,3,0x55636916ccf0,0xb7b084a2ac0,0xb7b084a28d3,0xb7b084a254b,0xb7b084a2484,0x55636991414a,0xb7b0837fc2c,0x55636987f6c1
code-creation,LazyCompile,10,139439,0xb7b084a3266,160,setGlobalTimeout deno:ext/timers/01_timers.js:344:34,0xb7b08231e34,~
code-source-info,0xb7b084a3266,41,8356,9422,C10O8356C18O8565C20O8569C24O8580C28O8595C32O8580C36O8642C38O8659C44O8670C53O8683C59O9312C62O9312C66O9345C69O9351C80O9345C103O9376C112O9389C118O9397C121O9397C135O9421,,
code-creation,LazyCompile,10,139511,0xb7b084a33b2,20,opStartGlobalTimer deno:ext/timers/01_timers.js:48:30,0xb7b08231920,~
code-source-info,0xb7b084a33b2,41,996,1069,C0O1012C5O1024C13O1024C19O1065,,
code-creation,LazyCompile,10,139952,0xb7b084a3486,103,opWaitGlobalTimer deno:ext/timers/01_timers.js:52:35,0xb7b08231954,~
code-source-info,0xb7b084a3486,41,1105,1156,C10O1105C18O1114C23O1125C31O1125C44O1114C78O1155,,
code-creation,LazyCompile,10,140048,0xb7b084a35aa,107,opAsync deno:core/01_core.js:133:19,0xb7b080e5d4c,~
code-source-info,0xb7b084a35aa,4,3941,4275,C23O4000C35O4013C44O4040C51O4052C56O4060C69O4040C75O4149C77O4165C80O4172C84O4199C85O4204C93O4232C101O4211C106O4271,,
tick,0x556369f2d870,140578,1,0x55636a634a00,6,0x556368c1e490,0xb7b084a35ef,0xb7b084a34a5,0xb7b084a32ab,0xb7b084a3186,0xb7b084a2ac0,0xb7b084a28d3,0xb7b084a254b,0xb7b084a2484,0x55636991414a,0xb7b0837fc2c,0x55636987f6c1
code-creation,LazyCompile,10,140698,0xb7b084a36ee,76,setPromise deno:core/01_core.js:47:22,0xb7b080e5898,~
code-source-info,0xb7b084a36ee,4,1234,1593,C0O1264C2O1276C4O1274C8O1351C15O1362C19O1373C21O1392C23O1388C28O1433C30O1445C32O1443C36O1462C43O1478C52O1462C57O1550C65O1576C69O1574C75O1589,,
code-creation,LazyCompile,10,140808,0xb7b084a3856,52,newPromise deno:core/01_core.js:74:22,0xb7b080e5a04,~
code-source-info,0xb7b084a3856,4,2097,2325,C0O2097C11O2110C12O2110C14O2119C15O2119C17O2147C31O2147C37O2246C39O2262C43O2277C45O2292C49O2306C51O2321,,
code-creation,LazyCompile,10,140878,0xb7b084a3936,18, deno:core/01_core.js:76:33,0xb7b084a37e4,~
code-source-info,0xb7b084a3936,4,2159,2239,C0O2190C2O2198C8O2216C10O2223C17O2238,,
tick,0x7f056c9e192e,141548,0,0x0,6
code-creation,LazyCompile,13,141658,0xb7b00047780,2648,winCalculator file:///home/raf/dev/AdventOfCode-Deno/src/2021/day04.ts:24:23,0xb7b08372d24,*
code-source-info,0xb7b00047780,82,727,1572,C0O727C61O807C136O1547C151O822C174O807C202O813C214O799C270O851C301O855C327O859C347O904C364O962C456O1531C465O1026C490O1011C655O1074C686O1096I0C702O1074C708O1096I0C768O1074C811O1090I0C833O1096I0C846O1092I0C871O1103I0C878O1074C1046O993C1073O781C1103O1570C1136O727C1249O1096I0C1278O1074C1442O1107C1446O1115C1518O1165C1640O1181I1C1664O1187I1C1685O1183I1C1708O1194I1C1715O1165C2010O1198C2013O1206C2015O1238C2024O993C2134O781C2251O1187I1C2304O1271C2357O1312C2362O1096I0,F0O1074F1O1165,S0xb7b084a044cS0xb7b084a0480
feedback-vector,141750,0xb7b084a09a4,50,0xb7b00047780,OptimizationMarker::kInOptimizationQueue,OptimizationTier::kNone,41,0,object-printing-disabled
tick,0x7f056c9e192e,142597,0,0x0,6
tick,0x7f056c9e192e,143653,0,0x0,6
code-creation,LazyCompile,10,143722,0xb7b084a496e,57,opresolve deno:core/01_core.js:94:21,0xb7b080e5b2c,~
code-source-info,0xb7b084a496e,4,2561,2774,C0O2561C2O2583C4O2600C8O2588C13O2642C15O2651C19O2674C21O2686C24O2683C28O2714C31O2714C36O2751C41O2751C46O2610C52O2570C56O2773,,
code-creation,LazyCompile,10,143819,0xb7b084a4a76,87,getPromise deno:core/01_core.js:59:22,0xb7b080e59d0,~
code-source-info,0xb7b084a4a76,4,1616,2074,C0O1706C2O1718C7O1734C9O1732C12O1716C16O1749C18O1790C25O1806C28O1790C34O1836C41O1855C44O1836C49O1885C51O1900C52O1955C54O1967C56O1965C60O1998C67O2009C71O2020C78O2039C80O2037C84O2055C86O2070,,
code-creation,LazyCompile,10,143946,0xb7b084a4bf6,242,prepareReadyTimers deno:ext/timers/01_timers.js:367:30,0xb7b08231e68,~
code-source-info,0xb7b084a4bf6,41,9453,10263,C0O9474C5O9474C9O9554C17O9587C21O9601C26O9614C27O9621C28O9751C30O9814C35O9798C40O9798C47O9829C54O9833C59O9849C64O9857C69O9857C74O9958C103O9937C131O9937C134O10044C135O10060C139O10134C146O10153C149O10134C157O9926C220O9768C223O10198C228O10222C230O10249C235O10198C241O10262,,
code-creation,LazyCompile,10,144044,0xb7b084a4dc2,29,min deno:ext/timers/01_timers.js:97:8,0xb7b08231b88,~
code-source-info,0xb7b084a4dc2,41,1930,2112,C0O1951C2O1956C6O1969C8O1997C9O2009C10O2035C16O2070C21O2024C24O2101C28O2106,,
code-creation,LazyCompile,10,144237,0xb7b084a4ece,605,remove deno:ext/timers/01_timers.js:199:11,0xb7b08231c24,~
code-source-info,0xb7b084a4ece,41,4354,6750,C0O4369C2O4378C7O4404C8O4417C9O4446C20O4446C26O4499C27O4511C29O4529C32O4522C36O4550C38O4581C40O4621C42O4657C45O4679C50O4679C57O4726C60O4766C63O4782C66O4812C71O4812C77O4848C79O4853C83O4876C94O4864C100O4892C101O4902C105O4943C106O4951C111O4970C116O5037C121O5042C132O5069C137O5069C143O5058C149O5097C154O5112C161O5122C163O5112C169O5101C175O5154C180O5154C186O5193C191O5193C197O5225C204O5250C209O5266C216O5276C218O5266C224O5255C230O5315C237O5325C239O5315C245O5344C247O5382C252O5418C259O5428C261O5418C267O5404C278O5469C283O5469C289O5455C295O5549C296O5555C300O5580C301O5592C305O5616C306O5625C312O5672C317O5672C321O5716C328O5722C332O5746C337O5764C342O5764C348O5750C354O5804C364O5819C370O5804C378O5866C383O5884C390O5894C392O5884C398O5870C404O5925C414O5940C420O5925C426O6057C431O6057C437O6089C442O6089C446O6118C447O6126C451O6150C452O6159C456O6183C461O6194C466O6183C470O6221C476O6230C480O6255C485O6266C490O6255C494O6294C500O6304C504O4667C510O6417C514O6465C518O6458C522O6479C527O6479C531O6500C536O6511C543O6517C547O6532C552O6546C559O6532C565O6500C571O6617C574O6635C578O6628C582O6648C584O6657C589O6683C591O6688C596O6698C600O6722C603O6735C604O6744,,
code-creation,LazyCompile,10,144407,0xb7b084a5316,15,getChild deno:ext/timers/01_timers.js:74:13,0xb7b08231a24,~
code-source-info,0xb7b084a5316,41,1535,1591,C0O1549C4O1567C10O1580C14O1585,,
code-creation,LazyCompile,10,144458,0xb7b084a53a2,13, deno:ext/timers/01_timers.js:319:30,0xb7b08231d98,~
code-source-info,0xb7b084a53a2,41,7434,7457,C0O7446C5O7454C9O7450C12O7457,,
code-creation,LazyCompile,10,144505,0xb7b084a542a,11,isRed deno:ext/timers/01_timers.js:288:17,0xb7b08231cfc,~
code-source-info,0xb7b084a542a,41,6772,6822,C0O6785C3O6797C6O6814C10O6818,,
code-creation,LazyCompile,10,144560,0xb7b084a54b6,20,setChild deno:ext/timers/01_timers.js:78:13,0xb7b08231a58,~
code-source-info,0xb7b084a54b6,41,1605,1714,C0O1624C4O1643C6O1654C12O1684C14O1694C19O1713,,
code-creation,LazyCompile,10,144626,0xb7b084a554a,18,clearGlobalTimeout deno:ext/timers/01_timers.js:321:30,0xb7b08231dcc,~
code-source-info,0xb7b084a554a,41,7490,7552,C0O7499C4O7516C10O7528C13O7528C17O7551,,
tick,0x55636983f08d,144682,0,0x0,0,0xb7b084a317e,0xb7b084a4ce1,0xb7b084a32df,0x55636987f6c1
code-creation,LazyCompile,10,144695,0xb7b084a55e2,20,opStopGlobalTimer deno:ext/timers/01_timers.js:44:29,0xb7b082318ec,~
code-source-info,0xb7b084a55e2,41,916,965,C0O925C5O930C13O930C19O964,,
code-creation,LazyCompile,10,144793,0xb7b084a569a,120,fire deno:ext/timers/01_timers.js:456:16,0xb7b08231f38,~
code-source-info,0xb7b084a569a,41,12720,13748,C0O12888C7O12909C10O12922C15O12893C22O12935C23O12942C24O13037C30O13122C37O13141C40O13154C45O13122C52O13337C57O13337C61O13354C63O13366C66O13385C71O13397C75O13389C79O13366C84O13364C88O13411C91O13411C96O13629C101O13643C105O13687C110O13718C114O13727C119O13747,,
code-creation,LazyCompile,10,144874,0xb7b084a584e,21,get shouldSkipSanitizers deno:runtime/js/40_testing.js:537:29,0xb7b082913f0,~
code-source-info,0xb7b084a584e,71,14379,14453,C0O14402C6O14429C13O14435C20O14447,,
tick,0x5563698cc767,145794,0,0x0,0,0x55636990c34c,0xb7b0849e4a8,0xb7b0837fc77,0x55636987f6c1
code-creation,Function,11,145959,0xb7b00048300,5428,asyncOpSanitizer deno:runtime/js/40_testing.js:40:43,0xb7b083beacc,^
code-source-info,0xb7b00048300,71,1229,3207,,,
code-creation,Function,11,146011,0xb7b00049880,1012,getAllWinningBoards file:///home/raf/dev/AdventOfCode-Deno/src/2021/day04.ts:48:29,0xb7b08372d58,^
code-source-info,0xb7b00049880,82,1602,2170,,,
code-creation,Function,11,146044,0xb7b00049cc0,88, file:///home/raf/dev/AdventOfCode-Deno/src/2021/day04.ts:39:37,0xb7b084a04b4,^
code-source-info,0xb7b00049cc0,82,1402,1415,,,
code-creation,Function,11,146071,0xb7b00049d80,80, file:///home/raf/dev/AdventOfCode-Deno/src/2021/day04.ts:40:37,0xb7b084a04e8,^
code-source-info,0xb7b00049d80,82,1453,1472,,,
code-creation,LazyCompile,10,146572,0xb7b084a5b32,33,assert deno:runtime/js/06_util.js:39:18,0xb7b081f6124,~
code-source-info,0xb7b084a5b32,55,909,1008,C14O949C18O968C25O974C30O968C32O1007,,
code-creation,LazyCompile,10,146684,0xb7b084a5c12,28,failedChildStepsCount deno:runtime/js/40_testing.js:549:26,0xb7b082914a0,~
code-source-info,0xb7b084a5c12,71,14666,14832,C0O14677C7O14719C17O14684C23O14818C27O14826,,
code-creation,LazyCompile,10,146762,0xb7b084a5d12,63,reportTestResult deno:runtime/js/40_testing.js:394:28,0xb7b08291090,~
code-source-info,0xb7b084a5d12,71,10801,10921,C0O10831C5O10836C18O10885C27O10886C36O10892C45O10900C55O10836C62O10920,,
tick,0x556368be6e61,146834,1,0x55636a6330f0,6,0x556368c1e490,0xb7b00046595,0xb7b084a5d49,0xb7b0847f5a5,0x55636987f6c1
code-creation,LazyCompile,10,147877,0xb7b084a5e2a,60, file:///home/raf/dev/AdventOfCode-Deno/src/2021/day04.test.ts:13:49,0xb7b083626c4,~
code-source-info,0xb7b084a5e2a,80,594,722,C0O621C8O631C11O621C16O648C22O668C32O648C37O687C43O707C53O687C59O721,,
tick,0x7f056c965f48,147956,0,0x0,3,0x55636916ccf0,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
tick,0x7f056ca3f5c0,148965,0,0x0,0,0x556369148ce0,0x5563698b8bae,0xb7b00046dc0,0x5563698e764d,0xb7b0849fc3b,0xb7b0849fa37,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
scavenge,begin,0,133492,1638619350957
new,MemoryChunk,0xb7b08600000,262144
scavenge,end,0,133937,1638619350957
tick,0xb7b00047de8,150028,0,0x0,0,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
tick,0xb7b00047aab,151092,0,0x0,0,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
tick,0xb7b00047dfc,152180,0,0x0,0,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
tick,0xb7b00047a0f,153210,0,0x0,0,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
scavenge,begin,0,137427,1638619350961
new,MemoryChunk,0xb7b08640000,262144
scavenge,end,0,137977,1638619350961
tick,0xb7b00047e20,154269,0,0x0,0,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
tick,0xb7b00047e20,155350,0,0x0,0,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
tick,0xb7b00047de8,156446,0,0x0,0,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
scavenge,begin,0,140815,1638619350964
scavenge,end,0,140946,1638619350964
tick,0x55636984b34d,157501,0,0x0,0,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
tick,0xb7b00047aa8,158560,0,0x0,0,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
scavenge,begin,0,143706,1638619350967
scavenge,end,0,143836,1638619350967
tick,0x7f056c9d293f,159623,0,0x0,1
tick,0xb7b00047f37,160645,0,0x0,0,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
tick,0xb7b00047e08,161727,0,0x0,0,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
scavenge,begin,0,146258,1638619350969
scavenge,end,0,146364,1638619350969
tick,0x0,162755,0,0x0,5
tick,0x5563698830ef,163815,0,0x0,0,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
tick,0x5563698d938c,164885,0,0x0,0,0xb7b00045f2a,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
tick,0x556369888bcf,165950,0,0x0,0,0xb7b00045a02,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
tick,0x556369883181,167009,0,0x0,0,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
scavenge,begin,0,153044,1638619350975
scavenge,end,0,153231,1638619350975
tick,0x556369169596,168067,0,0x0,0,0x556369169520,0xb7b00045b39,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
tick,0xb7b000475ca,169142,0,0x0,0,0xb7b00045e00,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
tick,0x5563698d9411,170210,0,0x0,0,0xb7b00045e00,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
tick,0x5563698d93ee,171287,0,0x0,0,0xb7b00045e00,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
tick,0x5563698830d5,172418,0,0x0,0,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
tick,0x556369883236,173503,0,0x0,0,0xb7b00049af5,0xb7b0849fa41,0xb7b084a5e35,0xb7b0849ea62,0xb7b00048472,0xb7b0837f6c0,0xb7b0837f246,0xb7b0837ed13,0xb7b0847f55a,0x55636987f6c1
code-creation,LazyCompile,13,173818,0xb7b00049e40,4484,winCalculator file:///home/raf/dev/AdventOfCode-Deno/src/2021/day04.ts:24:23,0xb7b08372d24,*
